dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,generated_at
DM-12-07-03-01,DM-12-07-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,92.25,90.385,8.421,107.227,98.806,0.0,ไม่มีแนวโน้มชัดเจน,False,33.685,False,False,False,False,3,False,False,0.282,6.77,14,0.0,0.1,,6.77,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-12-07-03-02,DM-12-07-03-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,55.5,59.577,3.711,66.999,63.288,-0.537,ไม่มีแนวโน้มชัดเจน,False,14.843,False,False,False,False,3,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-12-07-04-01,DM-12-07-04-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,24.875,29.327,3.302,35.931,32.629,-0.537,ไม่มีแนวโน้มชัดเจน,False,13.208,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-12-07-04-02,DM-12-07-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:45,04:45,89.75,117.702,21.237,160.175,138.938,-0.449,ไม่มีแนวโน้มชัดเจน,False,84.946,False,False,False,False,3,False,False,0.0,0.0,14,0.0,0.0026,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-12-07-05-01,DM-12-07-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),21:30,23:30,125.625,125.491,6.286,138.064,131.777,-0.894,ไม่มีแนวโน้มชัดเจน,False,25.146,False,False,False,False,5,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-12-07-08-01,DM-12-07-08-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),22:30,00:30,41.875,43.545,1.399,46.342,44.943,-0.18,ไม่มีแนวโน้มชัดเจน,False,5.595,False,False,False,False,1,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-12-07-09-01,DM-12-07-09-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (71.9) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (79.9) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:15,01:15,71.875,74.247,1.166,76.579,75.413,-1.789,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,4.664,True,False,True,False,1,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-01-04-02,DM-13-01-04-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (151.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (157.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:15,04:15,151.75,149.519,2.712,154.943,152.231,1.431,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,10.848,True,True,False,False,5,False,False,5.272,126.54,14,0.0,0.1,,126.54,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-02-05-03,DM-13-02-05-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),04:45,06:45,25.75,24.625,5.229,35.084,29.854,0.0,ไม่มีแนวโน้มชัดเจน,False,15.688,False,False,False,False,0,False,False,1.125,27.0,14,0.0,0.00175,,27.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-02-06-04,DM-13-02-06-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,190.875,204.567,5.018,214.604,209.586,0.0,ไม่มีแนวโน้มชัดเจน,False,20.074,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-03-02-03,DM-13-03-02-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:45,02:45,59.0,59.596,1.112,61.82,60.708,0.0,ไม่มีแนวโน้มชัดเจน,False,4.447,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-03-07-03,DM-13-03-07-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),06:15,08:15,66.625,66.625,3.331,73.287,69.956,0.0,ไม่มีแนวโน้มชัดเจน,False,13.325,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-04-08-03,DM-13-04-08-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:45,04:45,100.875,98.99,3.634,106.259,102.625,0.0,ไม่มีแนวโน้มชัดเจน,False,14.537,False,False,False,False,0,False,False,1.885,45.23,14,0.0,8e-05,,45.23,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-05-04-04,DM-13-05-04-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,60.688,61.106,0.895,62.897,62.001,0.0,ไม่มีแนวโน้มชัดเจน,False,3.582,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.00332,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-05-05-02,DM-13-05-05-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:45,04:45,22.75,23.173,0.941,25.056,24.114,0.0,ไม่มีแนวโน้มชัดเจน,False,3.765,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-06-01-04,DM-13-06-01-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:45,04:45,45.625,46.173,3.016,52.205,49.189,0.0,ไม่มีแนวโน้มชัดเจน,False,12.063,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.21154,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-06-04-04,DM-13-06-04-04,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (26.2) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (39.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,26.25,34.346,2.702,39.751,37.049,-2.451,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,10.81,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,7.21429,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-07-02-02,DM-13-07-02-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:00,02:00,54.0,53.308,1.385,56.077,54.692,0.0,ไม่มีแนวโน้มชัดเจน,False,5.539,False,False,False,False,0,False,False,0.692,16.62,14,0.0,0.00253,,16.62,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-13-07-05-03,DM-13-07-05-03,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),02:15,04:15,387.5,381.192,5.654,392.501,386.847,0.0,ไม่มีแนวโน้มชัดเจน,False,22.617,True,True,True,False,7,False,False,6.683,160.38,14,0.0,0.0,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),160.38,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-05-01-02,DM-14-05-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,153.75,167.49,8.362,184.214,175.852,-1.167,ไม่มีแนวโน้มชัดเจน,False,33.448,False,False,False,False,1,False,False,0.0,0.0,14,1e-05,43.21978,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-05-02-01,DM-14-05-02-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 29 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,01:45,03:45,332.375,196.385,4.286,204.956,200.67,1.431,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,17.142,True,True,False,True,29,True,False,45.657,1095.77,14,1e-05,0.00024,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),1095.77,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-05-03-01,DM-14-05-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),22:45,00:45,73.75,75.052,1.987,79.025,77.039,0.18,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,7.947,False,False,False,False,0,False,False,0.0,0.0,14,5e-05,92.46429,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-05-06-01,DM-14-05-06-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 29 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,01:15,03:15,138.0,143.5,4.958,153.416,148.458,-1.252,ไม่มีแนวโน้มชัดเจน,False,19.832,False,False,False,True,29,True,False,0.0,0.0,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-05-07-01,DM-14-05-07-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,168.25,174.712,3.742,182.195,178.453,0.0,ไม่มีแนวโน้มชัดเจน,False,14.967,False,False,False,False,1,False,False,0.0,0.0,14,0.0,19.16758,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-06-01-01,DM-14-06-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,49.125,47.548,1.629,50.807,49.178,0.716,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,6.518,False,False,False,False,1,False,False,0.994,23.85,14,0.0,0.1,,23.85,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-06-01-02,DM-14-06-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,25.25,25.952,0.827,27.606,26.779,0.0,ไม่มีแนวโน้มชัดเจน,False,3.308,False,False,False,False,1,False,False,0.0,0.0,14,3e-05,0.1817,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-06-04-01,DM-14-06-04-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),21:30,23:30,108.75,102.054,28.282,158.618,130.336,0.09,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,113.13,False,False,False,False,0,False,False,4.071,97.71,14,0.0,0.1,,97.71,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-06-04-03,DM-14-06-04-03,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 11 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,01:30,03:30,93.5,84.673,7.144,98.961,91.817,-0.894,ไม่มีแนวโน้มชัดเจน,False,28.575,False,False,False,True,11,True,False,4.702,112.85,14,1e-05,0.00056,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),112.85,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-06-04-04,DM-14-06-04-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:30,03:30,112.625,112.625,5.631,123.888,118.256,0.0,ไม่มีแนวโน้มชัดเจน,False,22.525,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-06-05-01,DM-14-06-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),21:15,23:15,81.75,83.643,2.501,88.645,86.144,0.537,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,10.005,False,False,False,False,3,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-06-06-02,DM-14-06-06-02,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,01:15,03:15,58.25,56.24,1.844,59.928,58.084,1.886,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,7.376,False,False,False,False,4,False,False,1.968,47.23,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),47.23,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-07-01-02,DM-14-07-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,31.5,28.462,4.522,37.507,32.984,1.167,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,18.09,False,False,False,False,3,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-14-07-01-03,DM-14-07-01-03,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (36.2) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (52.6) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:00,02:00,36.25,38.394,3.795,45.983,42.189,-1.082,ไม่มีแนวโน้มชัดเจน,False,15.178,True,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
